Customer_id,First_name,Last_name,Country,Gender,Age,Winning_percentage,Days_Since_Last_Bet,Income_Level_(k),Total_Amount_wagered,Average_Bet_Amount,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_bets_after_bonus,Increase_in_wagering_after_bonus,Should_Receive_Bonus,withdraw_frequency
917482,Denise,Thomas,Argentina,Female,23,61,26,21774,5480,31.0,48,30.0,18216.0,25.0,275.0,2509.0,252.0,18575.0,1,Weekly
682487,Natalie,Blake,Mexico,Female,40,48,8,31428,15908,471.0,304,28.0,52398.0,39.0,698.0,3033.0,361.0,28200.0,0,Daily
872242,Luis,Dennis,Argentina,Male,64,76,9,40736,8748,684.0,50,37.0,65710.0,64.0,870.0,4209.0,264.0,27443.0,0,Weekly
898021,Jeremy,Johnson,Mexico,Male,23,75,7,25145,338,190.0,309,32.0,57847.0,53.0,377.0,1970.0,301.0,10053.0,0,Daily
228641,Catherine,Jackson,Brazil,Female,53,20,31,22336,832,576.0,47,39.0,50550.0,50.0,393.0,3252.0,217.0,28103.0,1,Weekly
792542,Daniel,Curtis,Brazil,Male,29,21,3,24087,5378,358.0,14,30.0,65682.0,55.0,575.0,3053.0,147.0,22374.0,0,Monthly
680783,Tracey,Rodriguez,Mexico,Female,40,34,35,26483,8976,397.0,51,20.0,56842.0,48.0,584.0,1271.0,350.0,30503.0,0,Weekly
771171,Jessica,Stevens,India,Female,23,5,29,24588,24271,293.0,47,31.0,48850.0,44.0,578.0,2341.0,269.0,16747.0,0,Weekly
227473,Wendy,Robinson,Brazil,Female,22,70,22,28985,5084,513.0,12,28.0,50877.0,53.0,636.0,3257.0,400.0,34386.0,1,Monthly
770933,Julie,Ellis,India,Male,18,11,26,35047,24294,344.0,11,38.0,63108.0,43.0,394.0,1945.0,218.0,22648.0,0,Monthly
958849,Larry,Mann,Mexico,Male,65,33,38,74176,14392,677.0,14,29.0,66466.0,49.0,430.0,1167.0,229.0,12545.0,0,Monthly
569941,Heidi,Perry,India,Male,39,62,6,26379,17844,678.0,8,29.0,26408.0,37.0,627.0,1533.0,278.0,17830.0,0,Monthly
915083,Olivia,Young,Argentina,Female,31,22,2,21162,2169,525.0,8,31.0,58159.0,55.0,502.0,2854.0,208.0,23786.0,0,Monthly
107648,Michael,Morales,Argentina,Female,49,67,27,54652,39238,280.0,54,32.0,65376.0,41.0,331.0,1742.0,190.0,26784.0,1,Weekly
789395,Lisa,Beltran,Mexico,Male,58,45,26,39417,30785,456.0,317,40.0,32902.0,34.0,380.0,2463.0,270.0,14883.0,0,Daily
712031,Aaron,Mercado,Argentina,Male,37,26,7,24862,22012,485.0,47,27.0,55633.0,68.0,839.0,2650.0,342.0,28689.0,1,Weekly
631955,Michael,Fields,Brazil,Female,45,14,28,25268,8861,476.0,50,24.0,57943.0,45.0,508.0,2302.0,272.0,27021.0,0,Weekly
260865,Ruth,Eaton,Brazil,Male,35,60,24,34530,7702,450.0,8,27.0,38616.0,44.0,664.0,1865.0,375.0,18375.0,0,Occasionally
209143,Jonathan,James,Brazil,Male,58,49,24,26912,15641,195.0,10,21.0,40970.0,29.0,379.0,3219.0,148.0,13107.0,1,Monthly
629717,Alison,Sullivan,Argentina,Female,45,8,18,25648,912,389.0,47,25.0,40978.0,46.0,597.0,1888.0,302.0,17250.0,0,Weekly
992599,Fred,Hanson,Brazil,Female,46,48,3,21845,10582,570.0,9,33.0,63244.0,56.0,672.0,3368.0,284.0,25830.0,0,Monthly
634126,Paul,Allen,Mexico,Male,60,7,10,20733,7808,809.0,49,47.0,58105.0,51.0,831.0,4101.0,373.0,29623.0,1,Weekly
606948,William,Jordan,India,Male,47,65,12,39444,1828,644.0,51,28.0,48117.0,51.0,495.0,1784.0,283.0,31783.0,0,Weekly
685849,Kyle,Baldwin,India,Female,43,77,15,31251,23670,464.0,12,26.0,50522.0,54.0,607.0,2100.0,259.0,26606.0,0,Monthly
688809,Craig,Underwood,Mexico,Male,46,79,27,33214,30036,701.0,328,23.0,41484.0,39.0,621.0,3434.0,420.0,25546.0,0,Daily
714405,James,Austin,Mexico,Male,53,30,12,23759,13705,326.0,8,30.0,41604.0,40.0,670.0,3334.0,384.0,26258.0,0,No
392008,Cynthia,Frost,Brazil,Female,26,70,15,23106,25086,389.0,9,21.0,58434.0,57.0,582.0,2075.0,411.0,32418.0,1,Monthly
857448,Shane,Logan,Mexico,Female,63,32,23,22540,3808,756.0,9,23.0,56607.0,68.0,311.0,2845.0,226.0,41044.0,0,Monthly
285784,Amanda,Rodriguez,Mexico,Female,49,68,32,27219,13363,464.0,6,31.0,40987.0,45.0,500.0,2100.0,235.0,24394.0,1,Occasionally
205440,Andrea,Thomas,Argentina,Female,67,43,18,21615,7295,485.0,345,18.0,40756.0,60.0,754.0,3910.0,236.0,39796.0,0,Daily
457858,David,Cunningham,Mexico,Male,47,12,38,35554,20342,610.0,10,38.0,59665.0,37.0,677.0,3752.0,275.0,20241.0,1,Monthly
976135,Jason,Logan,Mexico,Female,40,51,8,22180,10207,607.0,336,27.0,49777.0,74.0,650.0,2039.0,333.0,40344.0,0,Daily
660536,Jill,Hicks,Mexico,Female,68,70,34,25614,43046,417.0,9,25.0,50363.0,26.0,547.0,1627.0,297.0,28319.0,0,Monthly
944131,Andrew,Escobar,India,Male,18,25,4,25359,10531,378.0,8,33.0,61306.0,53.0,597.0,2197.0,357.0,34216.0,0,Occasionally
849809,Sean,Walls,Mexico,Male,44,32,21,21681,24207,383.0,50,28.0,43629.0,39.0,431.0,3054.0,256.0,28130.0,1,Weekly
865473,Ryan,Wright,Argentina,Male,58,77,4,32424,10882,481.0,7,15.0,48798.0,44.0,519.0,2121.0,259.0,21093.0,0,Occasionally
142265,Jennifer,Sharp,Mexico,Male,29,15,2,20599,1615,305.0,9,28.0,37593.0,35.0,408.0,1988.0,207.0,16671.0,0,Occasionally
106524,Christopher,White,Brazil,Female,41,69,10,27814,31680,308.0,11,21.0,28910.0,41.0,384.0,1517.0,116.0,11354.0,1,Monthly
447165,Ashley,Banks,India,Male,45,8,16,32215,526,270.0,311,30.0,49313.0,19.0,273.0,1901.0,216.0,24402.0,1,Daily
791212,Heidi,Scott,India,Female,44,42,13,25031,10677,427.0,9,41.0,36838.0,31.0,525.0,2427.0,339.0,25757.0,0,Monthly
500205,Roy,Frank,Brazil,Male,40,69,38,33035,11096,298.0,14,17.0,14090.0,38.0,247.0,2624.0,292.0,18470.0,0,Monthly
342398,Ashley,Dominguez,Argentina,Female,29,53,32,25096,938,489.0,49,38.0,65412.0,44.0,652.0,2350.0,162.0,26451.0,1,Weekly
964481,Lynn,Carrillo,Argentina,Female,64,54,7,35594,42110,470.0,14,27.0,32437.0,33.0,311.0,1244.0,237.0,28131.0,0,Monthly
671696,Ivan,Drake,Mexico,Female,62,39,20,32483,6756,579.0,321,38.0,49351.0,49.0,322.0,2826.0,337.0,23776.0,0,Daily
764203,Nancy,Williams,Mexico,Female,49,58,38,38603,12971,442.0,12,34.0,28073.0,55.0,782.0,2777.0,348.0,29502.0,1,Monthly
149851,Karen,Williams,Mexico,Female,45,61,3,21383,27415,503.0,49,31.0,50355.0,61.0,745.0,2325.0,408.0,37618.0,0,Weekly
542376,Travis,Mendoza,Mexico,Male,43,79,7,26662,16255,658.0,49,28.0,58317.0,62.0,687.0,3671.0,314.0,21270.0,1,Weekly
516149,Tara,Caldwell,India,Female,44,7,27,51134,20281,407.0,13,28.0,68415.0,36.0,357.0,1788.0,216.0,16024.0,0,Monthly
844641,Misty,Taylor,Brazil,Male,69,46,15,25279,14109,394.0,302,27.0,50515.0,54.0,412.0,2094.0,294.0,34900.0,1,Daily
790853,John,Ramirez,Mexico,Male,18,47,9,23503,11659,577.0,48,31.0,66023.0,49.0,535.0,3738.0,354.0,24324.0,0,Weekly
588290,Danielle,Harrell,Brazil,Male,34,46,14,61474,10895,569.0,8,26.0,55865.0,58.0,755.0,2289.0,368.0,43905.0,0,Monthly
720606,Samuel,Kelly,Mexico,Female,31,24,7,30948,20745,548.0,14,21.0,57944.0,56.0,516.0,3159.0,266.0,9044.0,0,Monthly
122787,Taylor,Vasquez,Mexico,Male,68,12,29,20079,1647,446.0,8,25.0,28380.0,30.0,498.0,4806.0,290.0,23265.0,0,Occasionally
866384,Peter,Weaver,India,Female,31,46,8,35670,20379,593.0,6,24.0,67289.0,50.0,450.0,3132.0,293.0,22418.0,1,Occasionally
123331,Joshua,Torres,Argentina,Female,21,52,18,23099,4157,451.0,8,32.0,58146.0,46.0,708.0,3526.0,341.0,22935.0,0,Occasionally
832236,Melissa,Lewis,Brazil,Male,45,43,31,32438,5185,583.0,11,32.0,57772.0,40.0,432.0,2219.0,157.0,16882.0,0,Monthly
405124,Barbara,Moore,Mexico,Male,38,48,20,23641,1186,310.0,53,24.0,56838.0,64.0,630.0,2930.0,235.0,25461.0,1,Weekly
740081,Nancy,Tucker,Mexico,Female,49,30,33,51905,4626,164.0,337,30.0,47226.0,21.0,160.0,2506.0,264.0,19107.0,0,Daily
243056,Sarah,Jones,India,Male,43,14,4,30319,3155,573.0,7,29.0,86540.0,40.0,616.0,2688.0,238.0,27495.0,0,No
390631,Mario,Russo,Brazil,Male,45,76,30,31454,2185,215.0,12,28.0,48302.0,70.0,659.0,2594.0,231.0,26594.0,1,Monthly
787557,Andrew,Perez,Argentina,Female,68,27,30,28256,23634,588.0,7,35.0,70504.0,62.0,354.0,3251.0,221.0,16201.0,0,Monthly
905651,Renee,Dillon,India,Male,64,40,25,26779,14803,590.0,7,33.0,71769.0,53.0,527.0,3001.0,308.0,25813.0,1,Monthly
194700,Richard,Myers,Mexico,Male,38,65,21,28873,7064,432.0,12,19.0,58756.0,74.0,816.0,2869.0,374.0,23656.0,0,Monthly
274972,Jeffrey,Bell,Argentina,Female,70,39,11,34279,20821,515.0,49,20.0,69061.0,69.0,749.0,2099.0,277.0,28613.0,1,Weekly
235255,Kimberly,George,Argentina,Female,69,51,23,32114,44398,240.0,10,19.0,56274.0,60.0,625.0,3532.0,468.0,31712.0,0,Monthly
503771,Matthew,Peterson,Mexico,Male,29,22,3,24982,3077,565.0,12,31.0,53358.0,47.0,781.0,3490.0,289.0,25337.0,0,Monthly
347133,David,White,India,Male,25,54,24,28355,8684,558.0,13,11.0,55978.0,39.0,452.0,3952.0,309.0,21158.0,1,Monthly
815648,Mary,Ramirez,Argentina,Male,34,69,39,30104,8648,771.0,11,31.0,48431.0,62.0,685.0,3145.0,172.0,20365.0,0,Monthly
955915,Bryan,Wade,Argentina,Female,24,68,39,32361,2307,305.0,323,23.0,55379.0,26.0,499.0,2271.0,304.0,13425.0,0,Daily
145645,Patrick,Lara,Argentina,Female,42,5,25,26273,5377,472.0,54,21.0,46979.0,37.0,489.0,2715.0,339.0,31430.0,1,Weekly
184541,Crystal,Sosa,Argentina,Female,49,67,18,27164,21693,397.0,7,21.0,42822.0,42.0,547.0,1954.0,326.0,23541.0,0,Monthly
110398,William,Mccarty,Brazil,Male,50,50,8,26671,6120,516.0,7,26.0,28758.0,42.0,606.0,3368.0,393.0,19828.0,1,Occasionally
417979,Molly,Vance,Mexico,Male,25,24,12,24787,8177,522.0,6,38.0,49613.0,73.0,680.0,3107.0,376.0,27030.0,0,Occasionally
235325,Marcus,Brown,Brazil,Female,39,29,18,32454,15057,462.0,47,26.0,44897.0,41.0,608.0,3269.0,387.0,27944.0,0,Weekly
935540,Kenneth,Gordon,Argentina,Female,42,73,38,24158,3829,378.0,9,29.0,42072.0,34.0,282.0,2195.0,170.0,25199.0,1,Monthly
965672,Laurie,Bennett,Brazil,Male,55,42,25,34840,13443,384.0,350,30.0,55992.0,40.0,564.0,1943.0,353.0,34613.0,1,Daily
132740,Anne,Johnson,India,Female,44,50,32,32911,18590,474.0,344,29.0,56708.0,43.0,646.0,2100.0,221.0,28661.0,1,Daily
899526,Robert,Murphy,Mexico,Male,41,52,17,39518,1269,422.0,306,30.0,42141.0,51.0,448.0,1945.0,326.0,18234.0,0,Daily
366974,Peter,Walker,Brazil,Female,42,76,35,25812,12741,315.0,50,39.0,63018.0,53.0,714.0,2144.0,197.0,35498.0,0,Weekly
547407,Robert,Taylor,India,Female,62,17,5,31173,5520,704.0,7,33.0,44388.0,51.0,446.0,2505.0,245.0,22845.0,1,Monthly
802472,Michael,Craig,Brazil,Female,54,5,1,29059,4215,725.0,53,35.0,51870.0,66.0,789.0,2004.0,261.0,23628.0,1,Weekly
288218,Sarah,Waters,India,Female,57,22,19,22748,13960,542.0,50,27.0,44324.0,49.0,687.0,2698.0,296.0,24626.0,0,Weekly
733738,Edward,Perry,Argentina,Male,41,22,4,21324,12456,383.0,50,29.0,47794.0,47.0,501.0,3024.0,270.0,25390.0,1,Weekly
595840,Steven,Gray,Brazil,Male,25,60,33,21684,3991,366.0,52,27.0,45994.0,27.0,285.0,1214.0,201.0,34527.0,0,Weekly
314387,Damon,Kirk,India,Female,37,28,10,36850,7351,630.0,8,17.0,32385.0,48.0,289.0,2180.0,308.0,26092.0,1,Monthly
980408,Teresa,Nguyen,Argentina,Male,44,12,20,23278,9755,638.0,51,28.0,39401.0,49.0,616.0,2394.0,318.0,35602.0,0,Weekly
273701,Steve,Chavez,India,Female,56,75,21,34281,2225,394.0,51,16.0,40734.0,46.0,544.0,1743.0,258.0,30546.0,1,Weekly
986240,Stephanie,Reynolds,Mexico,Female,45,54,17,22566,14316,613.0,47,22.0,44941.0,56.0,638.0,2099.0,232.0,31999.0,0,Weekly
971793,Tammy,Pena,India,Female,33,41,5,20044,27745,451.0,5,30.0,60233.0,50.0,665.0,3470.0,355.0,14863.0,0,Occasionally
900868,Erika,Miller,Brazil,Male,68,42,27,24255,11500,403.0,50,23.0,61133.0,44.0,275.0,1366.0,179.0,25884.0,0,Weekly
985978,Laura,Goodman,India,Male,33,61,23,25271,11068,414.0,10,22.0,43268.0,42.0,629.0,3329.0,267.0,21824.0,1,Monthly
395763,Wesley,Haynes,India,Male,25,19,13,20154,9138,639.0,14,34.0,32061.0,53.0,739.0,2911.0,403.0,31986.0,0,Monthly
280569,William,Werner,Mexico,Male,55,50,16,32934,8491,408.0,7,29.0,48362.0,36.0,373.0,1376.0,225.0,25311.0,0,Monthly
124738,Donna,Arnold,Mexico,Male,53,24,15,20500,3012,511.0,5,24.0,58019.0,50.0,592.0,3398.0,258.0,36695.0,0,Occasionally
109787,Natalie,Reed,Mexico,Male,24,69,32,20708,4661,462.0,8,30.0,34420.0,44.0,475.0,2680.0,229.0,29241.0,1,Occasionally
392876,Stephanie,Olson,India,Female,54,58,12,82867,3875,581.0,7,28.0,60574.0,45.0,519.0,3238.0,320.0,24353.0,0,Monthly
251708,Michele,Rodriguez,Argentina,Male,30,36,7,31150,43436,668.0,46,35.0,59954.0,49.0,606.0,2650.0,204.0,10527.0,0,Weekly
758124,Cynthia,Myers,Mexico,Male,58,19,23,38427,9739,207.0,46,22.0,57277.0,37.0,302.0,1283.0,158.0,14085.0,1,Weekly
715724,Bryan,Roach,Mexico,Male,22,41,23,37601,7161,379.0,327,22.0,42026.0,32.0,228.0,545.0,194.0,30857.0,1,Daily
482066,Angela,Bryant,India,Male,67,58,20,22844,17527,605.0,10,35.0,49502.0,56.0,702.0,3609.0,310.0,27594.0,0,Monthly
417998,Stephanie,Vega,Argentina,Male,34,25,20,36795,19192,392.0,46,29.0,42370.0,29.0,603.0,3689.0,302.0,27309.0,0,Weekly
436983,Nicole,Brown,Argentina,Female,28,48,37,24288,16219,550.0,7,27.0,46594.0,37.0,667.0,1842.0,246.0,15907.0,1,Occasionally
122145,Tonya,Lawrence,Argentina,Female,32,32,28,37175,6885,362.0,52,24.0,42624.0,50.0,567.0,3377.0,261.0,20573.0,0,Weekly
170275,Shannon,Medina,Argentina,Male,18,26,7,25984,36542,235.0,6,24.0,42820.0,16.0,512.0,2687.0,314.0,26153.0,1,Occasionally
659266,Donald,Harrison,Brazil,Male,48,49,8,21117,12627,844.0,344,17.0,57674.0,58.0,665.0,3525.0,301.0,36577.0,1,Daily
498294,Frances,Chambers,Mexico,Female,46,44,5,32637,11091,329.0,9,14.0,44640.0,15.0,221.0,1719.0,259.0,15245.0,0,Occasionally
519888,Johnny,Wright,Mexico,Female,22,20,20,20080,2162,655.0,301,30.0,37226.0,42.0,606.0,2715.0,392.0,23769.0,0,Daily
672872,Brian,Perez,Argentina,Male,47,30,28,29348,2414,470.0,329,35.0,50295.0,64.0,558.0,2474.0,314.0,31035.0,0,Daily
469944,Margaret,Oneill,Argentina,Female,24,61,20,23370,1282,464.0,13,39.0,40093.0,40.0,454.0,2031.0,379.0,16960.0,0,Monthly
985307,Amber,Hernandez,Brazil,Male,53,41,32,28270,4634,351.0,48,17.0,28484.0,41.0,361.0,1866.0,246.0,15101.0,0,Weekly
255687,Jeffrey,Martin,Argentina,Male,40,14,33,21145,1479,318.0,7,24.0,38239.0,27.0,629.0,2440.0,319.0,16394.0,1,Occasionally
644658,George,Newton,Brazil,Female,38,24,31,27269,49193,629.0,49,29.0,49030.0,40.0,545.0,2505.0,194.0,16308.0,1,Weekly
666693,James,Haas,India,Female,53,22,36,29158,9813,371.0,14,18.0,50484.0,36.0,471.0,2221.0,344.0,19871.0,0,Monthly
939905,Kelsey,Davis,Argentina,Female,38,67,28,23271,3295,192.0,11,17.0,47707.0,50.0,415.0,1175.0,270.0,26215.0,0,Monthly
882990,Shane,Sanders,Argentina,Female,29,73,26,21016,22733,489.0,12,26.0,59557.0,40.0,473.0,2357.0,379.0,21585.0,1,Monthly
882649,Melanie,Powell,Mexico,Male,62,20,35,25504,8440,495.0,49,35.0,36940.0,63.0,553.0,1119.0,210.0,22554.0,0,Weekly
917434,David,Smith,India,Male,34,51,39,42146,11697,359.0,8,30.0,58003.0,44.0,554.0,3515.0,295.0,27117.0,1,Monthly
180092,Patricia,Huynh,Brazil,Female,58,30,17,27406,22430,584.0,6,23.0,67794.0,59.0,384.0,935.0,239.0,24498.0,1,No
423202,Donna,Hardy,Argentina,Female,43,36,37,45756,18080,573.0,8,25.0,58515.0,22.0,490.0,2589.0,297.0,20714.0,0,Occasionally
459244,Rachel,Allison,Mexico,Female,56,34,21,20834,20039,436.0,304,35.0,46026.0,39.0,299.0,2212.0,264.0,22155.0,1,Daily
933426,Bryan,Watkins,India,Male,24,63,19,51445,24454,423.0,46,34.0,57637.0,47.0,654.0,3577.0,315.0,36991.0,0,Weekly
793326,James,Carr,Mexico,Male,31,76,33,28219,9160,761.0,354,31.0,55173.0,72.0,523.0,2304.0,354.0,31454.0,1,Daily
382889,Olivia,Clark,Brazil,Male,59,19,28,29150,39665,596.0,5,20.0,38474.0,33.0,357.0,2851.0,262.0,25586.0,1,Occasionally
744573,James,Jones,Argentina,Female,37,77,36,27029,35480,547.0,10,21.0,38427.0,31.0,639.0,2290.0,255.0,21982.0,0,Monthly
222291,Mary,Benson,Argentina,Female,66,34,14,25044,4157,608.0,350,26.0,58908.0,52.0,482.0,3044.0,283.0,33903.0,0,Daily
585835,Lynn,Wise,Mexico,Female,56,27,22,39797,11055,411.0,14,28.0,59486.0,41.0,519.0,2978.0,254.0,25501.0,0,Monthly
925492,Maria,Lucero,Mexico,Male,59,78,14,35900,2154,516.0,7,32.0,50130.0,56.0,545.0,2681.0,297.0,20545.0,0,Monthly
815468,Brandon,Adams,Brazil,Male,28,57,11,26392,16728,560.0,53,32.0,56979.0,62.0,648.0,3555.0,331.0,25940.0,0,Weekly
522664,Haley,Mason,India,Male,31,9,38,37742,2468,507.0,53,39.0,63956.0,51.0,372.0,3599.0,209.0,25604.0,1,Weekly
615518,Nancy,Bryant,India,Female,43,46,19,21754,20182,511.0,331,34.0,43802.0,69.0,525.0,3465.0,252.0,31230.0,0,Daily
892024,Kristina,Stewart,Argentina,Male,69,15,9,22837,41140,500.0,54,32.0,56561.0,52.0,465.0,2796.0,123.0,26675.0,1,Weekly
579849,Morgan,Barr,Argentina,Male,55,79,14,27478,19902,499.0,5,38.0,53648.0,30.0,457.0,1191.0,299.0,19581.0,1,Occasionally
912195,Jessica,White,Argentina,Male,26,8,16,21150,9274,494.0,50,37.0,57179.0,44.0,483.0,2578.0,237.0,21650.0,1,Weekly
917338,Meghan,Smith,Argentina,Male,49,71,33,26414,7155,467.0,8,27.0,29964.0,41.0,627.0,3626.0,300.0,14457.0,0,No
864330,Thomas,Trujillo,Argentina,Male,22,47,6,31841,40340,566.0,7,32.0,46070.0,35.0,715.0,1535.0,297.0,28815.0,0,Monthly
799620,Michele,Pierce,Mexico,Male,42,78,28,22225,12193,421.0,8,24.0,49512.0,46.0,509.0,2091.0,250.0,30157.0,0,Occasionally
433407,Frank,Hendricks,India,Female,56,57,1,25813,14027,382.0,7,29.0,69304.0,42.0,250.0,2613.0,271.0,28429.0,1,Occasionally
929669,Samuel,Aguilar,Argentina,Male,65,40,5,27137,49746,470.0,48,18.0,58376.0,49.0,620.0,2516.0,331.0,18597.0,0,Weekly
399680,Robert,Mcdonald,Brazil,Female,52,67,15,42749,3255,373.0,52,27.0,30326.0,33.0,583.0,2318.0,251.0,26413.0,1,Weekly
865937,Noah,Scott,India,Female,58,75,29,31994,11586,652.0,8,26.0,54898.0,52.0,552.0,3107.0,252.0,25489.0,1,Monthly
528782,Kenneth,Harper,Argentina,Male,70,17,11,44721,6812,349.0,13,33.0,61134.0,50.0,584.0,2630.0,326.0,19379.0,1,Monthly
288522,Annette,Wheeler,Argentina,Male,64,46,7,26928,20677,543.0,51,26.0,47860.0,46.0,605.0,3235.0,282.0,23165.0,0,Weekly
262079,Jennifer,Lowe,Mexico,Female,39,28,21,27887,595,442.0,326,19.0,45087.0,51.0,610.0,3167.0,192.0,21501.0,0,Daily
980270,Adrienne,Clay,Argentina,Female,23,32,39,33365,3253,198.0,9,18.0,34741.0,17.0,129.0,1326.0,188.0,26021.0,1,Monthly
660971,Joanna,Fitzpatrick,Mexico,Male,60,33,24,28691,10904,771.0,10,24.0,47567.0,57.0,381.0,2822.0,244.0,33155.0,0,Monthly
331440,Holly,Sandoval,Brazil,Female,27,52,2,21019,12890,453.0,49,26.0,54220.0,63.0,751.0,3276.0,313.0,18620.0,1,Weekly
464764,John,Quinn,Mexico,Female,50,71,12,20798,12072,478.0,12,28.0,57542.0,56.0,414.0,3022.0,262.0,22282.0,0,Monthly
481454,Mike,Howard,Argentina,Female,61,21,24,50668,52810,239.0,8,24.0,53452.0,55.0,599.0,2332.0,314.0,33576.0,1,Monthly
832842,Jeffrey,Dickerson,Argentina,Female,21,23,6,26262,7454,376.0,328,28.0,35640.0,40.0,389.0,3165.0,178.0,21290.0,1,Daily
673303,Paul,Harris,India,Male,63,26,31,35222,11203,441.0,8,36.0,54034.0,69.0,379.0,2478.0,328.0,34223.0,0,Occasionally
196518,Karen,Petersen,Brazil,Female,34,33,15,27852,11239,507.0,13,25.0,71265.0,31.0,424.0,2828.0,240.0,21586.0,1,Monthly
892295,Heather,Valentine,Brazil,Male,25,14,33,36161,4382,471.0,7,25.0,45411.0,58.0,530.0,2061.0,326.0,23971.0,1,Monthly
831272,Cynthia,Herrera,India,Female,61,66,10,31361,31363,487.0,329,40.0,48807.0,51.0,414.0,2814.0,216.0,27244.0,0,Daily
455335,Raymond,Miller,Argentina,Female,40,54,26,24755,11551,473.0,341,31.0,56483.0,34.0,700.0,2644.0,388.0,40138.0,0,Daily
564121,Jonathan,Stephens,Mexico,Female,55,38,10,56934,8018,441.0,52,19.0,70286.0,64.0,475.0,3011.0,309.0,38853.0,0,Weekly
191286,Ana,Pruitt,Brazil,Male,21,50,35,21930,11681,466.0,48,40.0,52584.0,42.0,675.0,2286.0,277.0,27665.0,1,Weekly
217145,James,Thomas,Mexico,Female,39,21,30,29586,33607,441.0,11,18.0,32239.0,48.0,416.0,2516.0,205.0,17892.0,0,Monthly
839485,Deanna,Campbell,India,Male,39,76,13,35123,4943,524.0,52,28.0,63992.0,60.0,701.0,2618.0,279.0,23859.0,1,Weekly
945235,Kristin,Keller,Mexico,Female,41,56,13,25615,16306,225.0,48,27.0,51721.0,47.0,463.0,2104.0,270.0,38118.0,1,Weekly
112253,Kelly,Cooper,Brazil,Female,24,58,27,40498,58233,381.0,14,29.0,57446.0,50.0,675.0,3520.0,276.0,18608.0,1,Monthly
720496,Julie,Griffin,Mexico,Female,52,41,15,25461,12868,544.0,353,30.0,53382.0,57.0,747.0,2932.0,367.0,26521.0,1,Daily
213455,Andrew,Rowland,Argentina,Male,37,66,11,33578,1313,432.0,8,18.0,54840.0,67.0,702.0,2385.0,297.0,21635.0,0,Monthly
665264,Katherine,Martin,Brazil,Male,62,55,13,22805,15654,348.0,10,33.0,44905.0,52.0,469.0,1740.0,248.0,18866.0,1,Monthly
755370,Corey,Campbell,India,Male,38,40,35,22766,15710,513.0,346,33.0,57713.0,67.0,493.0,1300.0,275.0,37955.0,1,Daily
509341,Michael,Carr,Mexico,Female,67,49,21,22909,5060,703.0,9,31.0,46868.0,40.0,720.0,4149.0,351.0,25816.0,0,Monthly
706853,Paul,Young,Argentina,Female,38,63,35,25817,3828,422.0,53,25.0,37253.0,31.0,500.0,2168.0,271.0,29844.0,1,Weekly
302640,Leah,Bennett,Mexico,Male,56,23,7,26744,18860,284.0,330,29.0,42516.0,41.0,493.0,2100.0,213.0,31106.0,0,Daily
677357,Wendy,Johnson,India,Male,19,76,17,25096,6893,528.0,314,37.0,47642.0,55.0,558.0,2970.0,410.0,41156.0,1,Daily
540875,Megan,Clark,Mexico,Female,46,19,25,22383,5265,429.0,8,30.0,37119.0,42.0,630.0,3181.0,380.0,17914.0,1,Monthly
935805,Anna,Johnson,India,Male,61,44,29,35822,7856,605.0,51,30.0,61434.0,52.0,403.0,3191.0,253.0,24834.0,1,Weekly
244428,Lance,Sanchez,Brazil,Female,28,29,15,33548,952,619.0,13,34.0,48189.0,42.0,521.0,2591.0,212.0,15471.0,0,Monthly
466334,Tina,Jefferson,Argentina,Female,23,72,5,35225,28201,558.0,47,39.0,47306.0,52.0,696.0,3708.0,302.0,21730.0,0,Weekly
249881,Ashley,Powell,Mexico,Male,32,44,3,30836,27021,600.0,311,19.0,61569.0,45.0,621.0,2219.0,301.0,20789.0,0,Daily
423285,Patricia,Jones,Brazil,Female,33,73,22,20207,7899,345.0,50,27.0,26381.0,38.0,552.0,2548.0,339.0,22826.0,1,Weekly
681754,Kayla,Hodges,Argentina,Female,42,62,10,24180,2887,643.0,7,27.0,48060.0,64.0,688.0,2901.0,261.0,26049.0,0,No
352530,Christine,Perry,Mexico,Male,60,78,23,34516,31468,450.0,47,24.0,57739.0,56.0,498.0,3092.0,335.0,33021.0,0,Weekly
522143,William,Scott,Mexico,Female,55,49,32,25704,4613,755.0,50,37.0,40264.0,45.0,398.0,2415.0,226.0,23656.0,1,Weekly
352636,Timothy,Ferguson,Mexico,Female,59,57,33,28609,9979,413.0,305,32.0,31493.0,56.0,533.0,817.0,268.0,31790.0,0,Daily
732486,Cody,Griffin,India,Male,33,21,12,38469,18534,599.0,306,26.0,70155.0,67.0,730.0,3747.0,334.0,33830.0,0,Daily
448126,Robert,Wright,Argentina,Female,38,20,37,32256,11665,723.0,300,39.0,60935.0,72.0,635.0,3510.0,199.0,22875.0,0,Daily
553013,Marissa,Lopez,Brazil,Male,65,77,11,32468,8383,704.0,53,35.0,43112.0,42.0,677.0,2440.0,355.0,34675.0,1,Weekly
576531,Lisa,Huffman,Mexico,Female,66,62,11,31691,10796,529.0,6,32.0,55208.0,38.0,754.0,3978.0,188.0,17332.0,1,Occasionally
837203,Amber,Ramirez,India,Female,70,37,28,29246,8403,553.0,9,46.0,56443.0,63.0,695.0,4538.0,330.0,40437.0,0,Occasionally
